Date,EURUSD,GLD,IEF,SPY,UNG,USDJPY,USO
2019-01-02,1.14617121219635,121.33000183105467,88.56704711914062,224.9953155517578,97.95999908447266,109.66799926757812,78.80000305175781
2019-01-03,1.1318106651306152,122.43000030517578,89.27108764648438,219.62628173828125,96.83999633789062,107.44100189208984,79.5999984741211
2019-01-04,1.1391078233718872,121.44000244140624,88.55010986328125,226.9828338623047,100.36000061035156,107.80799865722656,81.44000244140625
2019-01-07,1.1410444974899292,121.86000061035156,88.30413055419922,228.7725372314453,97.5199966430664,108.52200317382812,82.31999969482422
2019-01-08,1.1479737758636477,121.52999877929688,88.08362579345703,230.9219665527344,98.95999908447266,108.61599731445312,84.0
2019-01-09,1.1456066370010376,122.30999755859376,88.134521484375,232.0011444091797,99.55999755859376,108.7760009765625,88.4000015258789
2019-01-10,1.1554949283599854,121.58999633789062,88.09210968017578,232.819580078125,99.0,108.18900299072266,88.80000305175781
2019-01-11,1.151012897491455,121.8000030517578,88.35502624511719,232.9094696044922,104.36000061035156,108.2979965209961,87.19999694824219
2019-01-14,1.146013617515564,122.08999633789062,88.30413055419922,231.48849487304688,119.0,108.45800018310548,85.5199966430664
2019-01-15,1.1472889184951782,121.87999725341795,88.21931457519531,234.14149475097656,114.87999725341795,108.25,88.0
2019-01-16,1.1416828632354736,122.2699966430664,88.16841125488281,234.7081756591797,112.87999725341795,108.6439971923828,88.4800033569336
2019-01-17,1.1398088932037354,122.11000061035156,88.00729370117188,236.48876953125,113.08000183105467,109.03700256347656,88.23999786376953
2019-01-18,1.13926362991333,121.0199966430664,87.72734832763672,239.636474609375,113.63999938964844,109.15299987792967,90.4800033569336
2019-01-22,1.136932134628296,121.4499969482422,88.03272247314453,236.3988494873047,106.5999984741211,109.66999816894533,88.95999908447266
2019-01-23,1.1364023685455322,121.27999877929688,87.99029541015625,236.8935394287109,105.23999786376952,109.3550033569336,88.4000015258789
2019-01-24,1.1388224363327026,121.08999633789062,88.27020263671875,237.0194091796875,107.83999633789062,109.49199676513672,89.36000061035156
2019-01-25,1.1313496828079224,122.86000061035156,88.06665802001953,239.02496337890625,109.5999984741211,109.59700012207033,90.0
2019-01-28,1.1413049697875977,123.29000091552734,88.09210968017578,237.20828247070312,102.91999816894533,109.4000015258789,87.5999984741211
2019-01-29,1.143000841140747,123.9800033569336,88.34654998779297,236.8935394287109,103.4000015258789,109.25399780273438,89.27999877929688
2019-01-30,1.1435366868972778,124.69000244140624,88.55010986328125,240.6436920166016,102.23999786376952,109.41699981689452,91.1999969482422
2019-01-31,1.1487650871276855,124.75,88.95724487304688,242.75714111328125,101.12000274658205,108.9810028076172,90.8000030517578
2019-02-01,1.1449507474899292,124.5,88.48126220703125,242.8740997314453,97.72000122070312,108.84400177001952,93.04000091552734
2019-02-04,1.1455278396606443,123.95999908447266,88.28577423095703,244.5828399658203,95.16000366210938,109.43800354003906,92.0
2019-02-05,1.1436283588409424,124.27999877929688,88.43877410888672,245.6080474853516,95.83999633789062,109.96099853515624,90.31999969482422
2019-02-06,1.140992522239685,123.44000244140624,88.5067367553711,245.2843017578125,95.4800033569336,109.94100189208984,90.55999755859376
2019-02-07,1.1365960836410522,123.73999786376952,88.79576110839844,242.9459991455078,91.8000030517578,109.9739990234375,88.55999755859375
2019-02-08,1.1338768005371094,124.20999908447266,88.91474151611328,243.2427978515625,93.08000183105467,109.75599670410156,88.63999938964844
2019-02-11,1.1324259042739868,123.5999984741211,88.77875518798828,243.37774658203125,94.44000244140624,109.80999755859376,88.08000183105469
2019-02-12,1.1279042959213257,123.86000061035156,88.65975952148438,246.5073699951172,95.23999786376952,110.4000015258789,89.27999877929688
2019-02-13,1.1334655284881592,123.37000274658205,88.43877410888672,247.3078155517578,92.68000030517578,110.51499938964844,90.72000122070312
2019-02-14,1.12649405002594,124.05999755859376,88.85523223876953,246.7591857910156,91.95999908447266,110.9229965209961,91.83999633789062
2019-02-15,1.1295350790023804,124.8000030517578,88.77024841308594,249.44818115234372,93.55999755859376,110.53800201416016,93.68000030517578
2019-02-19,1.131196141242981,126.6999969482422,88.9232406616211,249.8798828125,94.83999633789062,110.59100341796876,94.23999786376952
2019-02-20,1.1343011856079102,126.4800033569336,88.90621185302734,250.38348388671875,94.31999969482422,110.5719985961914,95.44000244140624
2019-02-21,1.1346358060836792,125.0500030517578,88.6427993774414,249.4932098388672,96.04000091552734,110.76499938964844,95.04000091552734
2019-02-22,1.1343011856079102,125.5,88.90621185302734,251.0399932861328,96.08000183105467,110.70800018310548,95.5999984741211
2019-02-25,1.1342240571975708,125.37000274658205,88.77024841308594,251.3817596435547,99.08000183105467,110.77200317382812,92.55999755859376
2019-02-26,1.1367511749267578,125.58000183105467,89.03374481201172,251.20188903808597,97.8000030517578,111.0459976196289,93.04000091552734
2019-02-27,1.139315485954285,124.69000244140624,88.71923828125,251.09402465820312,98.91999816894533,110.55599975585938,95.12000274658205
2019-02-28,1.1380189657211304,123.98999786376952,88.48978424072266,250.62625122070312,98.91999816894533,110.86199951171876,95.5999984741211
2019-03-01,1.1373459100723269,121.87999725341795,88.19937133789062,252.1912384033203,100.31999969482422,111.35700225830078,93.27999877929688
2019-03-04,1.1375917196273804,121.55999755859376,88.47188568115234,251.2738342285156,100.55999755859376,111.93800354003906,94.4000015258789
2019-03-05,1.133735418319702,121.72000122070312,88.52295684814453,250.9320373535156,101.72000122070312,111.7770004272461,94.55999755859376
2019-03-06,1.1307101249694824,121.61000061035156,88.76992797851562,249.41232299804688,100.4000015258789,111.86599731445312,94.0
2019-03-07,1.1314009428024292,121.51000213623048,89.06798553466797,247.32574462890625,101.08000183105467,111.6230010986328,94.4800033569336
2019-03-08,1.1198333501815796,122.83999633789062,89.19570922851562,246.83111572265625,100.91999816894533,111.63400268554688,93.83999633789062
2019-03-11,1.1232421398162842,122.23999786376952,89.12763214111328,250.41046142578125,97.91999816894533,111.08000183105467,94.87999725341795
2019-03-12,1.1259232759475708,122.9800033569336,89.3745346069336,251.35487365722656,98.55999755859376,111.34200286865234,95.12000274658205
2019-03-13,1.1287446022033691,123.83999633789062,89.34051513671875,253.01861572265625,99.5199966430664,111.30599975585938,97.5199966430664
2019-03-14,1.133105993270874,122.41000366210938,89.2127456665039,252.85667419433597,100.31999969482422,111.1959991455078,97.76000213623048
2019-03-15,1.1308379173278809,122.97000122070312,89.49376678466797,254.1060333251953,98.55999755859376,111.75299835205078,97.5999984741211
2019-03-18,1.1319772005081177,123.04000091552734,89.3745346069336,255.0272674560547,100.23999786376952,111.56099700927734,98.4800033569336
2019-03-19,1.133619785308838,123.37999725341795,89.3149185180664,255.09056091308597,100.63999938964844,111.3730010986328,98.23999786376952
2019-03-20,1.135486125946045,124.18000030517578,89.93663787841797,254.32281494140625,99.87999725341795,111.4010009765625,100.0
2019-03-21,1.1427918672561646,123.68000030517578,89.89400482177734,257.1952514648437,99.44000244140624,110.66000366210938,99.5199966430664
2019-03-22,1.1375011205673218,123.97000122070312,90.55827331542967,252.24508666992188,97.63999938964844,110.80599975585938,97.83999633789062
